WalletAddress,Points,Rank,Reward,TradeCount,TradeVolume,CCCount
0x62461910E4C3e39A792aad7Ab0aD4c659a34E7D6,1,186,3.6,0,0,1
0x624A0196d06F4F67659e4CB6d5602119e287e45b,1,186,3.6,0,0,1
0x625B66F1b9a52d384d28f1F046902cBe11168bDc,1,186,3.6,0,0,1
0x62FE95Bb7429E0caC8fEFfC0B2240dd4E9708A5b,1,186,3.6,0,0,1
0x62eb3F334728F65589501Fc5B59a77627B93D502,1,186,3.6,0,0,1
0x6303ABFB35487FdCb7b94751614bDCcF5d8188DF,1,186,3.6,0,0,1
0x6329aDa95efeA185aD771a9709Ca0A659b3f512d,1,186,3.6,0,0,1
0x63325a721eDa5318D3cDC09916172b88fBd3DF3F,1,186,3.6,0,0,1
0x6334a300ea858cEF48d4D3dA5cc7c2f94f6202E9,1,186,3.6,0,0,1
0x6345757Cc24CEe52977bf5b6E8e5Be4D7aA26387,1,186,3.6,0,0,1
0x63460fBd5B9642F5EcF1a5f28C99EcD187Aa199a,1,186,3.6,0,0,1
0x634715EDC1C3B21204432cAA63722940726DAf6C,1,186,3.6,0,0,1
0x6347c5F713833C89FF38aDD5194d0Ec68Ed00C4C,1,186,3.6,0,0,1
0x634dC57e252156db117Fb236730211D091FAe2C7,1,186,3.6,0,0,1
0x63703796858d1245C273865B72C6F72A2218a82E,1,186,3.6,0,0,1
0x6385bCfc56F486Cb39716cc37A5167fE60ED82f1,1,186,3.6,0,0,1
0x6399De4a077926D8c7B90FEeD7bB7148a1D4600c,1,186,3.6,0,0,1
0x63BDdd8bE027155b986b82303b6A0ee527B28FAB,1,186,3.6,0,0,1
0x63Cde5518f6234decAe70eDf5Db2dFC7ec293bf0,1,186,3.6,0,0,1
0x63DA9A74515Da298Ec3Ea05B771418166baAbCd5,1,186,3.6,0,0,1
0x63De0F77a6d0D9060940247Ff742086EaA32fef9,1,186,3.6,0,0,1
0x63E63A7395dcC99d7fC609D40cC047f242150dCC,1,186,3.6,0,0,1
0x63EC3e9090de0431E7bCb6D98bc1AE834815598b,1,186,3.6,0,0,1
0x63Ea92564fBb35f2fF847BaD0e34d8967d3a0076,1,186,3.6,0,0,1
0x6406680428B7Cb3A0eD2C94f2FC9aE14c6ddE360,1,186,3.6,0,0,1
0x640dceaAc640FeAD94F2a06C57D4c16Ea52D8a1a,1,186,3.6,0,0,1
0x6435e6d376f587dBD80B7096980f3B5C20cf1E06,1,186,3.6,0,0,1
0x6445968616ED3924164961FbB24D19Eb22493ebD,1,186,3.6,0,0,1
0x6455c85C5fB7F3169E50230CDF883EA1d33cBD4C,1,186,3.6,0,0,1
0x6492566CEE70305ABA675f0cf45ef866fA85247d,1,186,3.6,0,0,1
0x64A37AfB49BD9f95c6852232C57348f3dEbD33e6,1,186,3.6,0,0,1
0x64BB047537f775D973Af191D251C5046Ff295B03,1,186,3.6,0,0,1
0x64acac8b4B914841e036Fefe64A8F09Eb3Bb43A5,1,186,3.6,0,0,1
0x64b759197217fc1174440Bdc4957Ac2A2Bd9c2C9,1,186,3.6,0,0,1
0x6527531DE4a64DE2ebDC9EB224F3b5DCF816b98c,1,186,3.6,0,0,1
0x652fa9849535f223C7ea5118Ee129B52bD97d606,1,186,3.6,0,0,1
0x6552f3A8b57e5D9860aab75246AA50502Da8483A,1,186,3.6,0,0,1
0x6555f0C62F714D20D5be250171b85A2272e15Db3,1,186,3.6,0,0,1
0x6556Bdf78331a8657fAEc6ed68F30290AE546235,1,186,3.6,0,0,1
0x6574140AeB068b2bfCB41A837638bF523113B441,1,186,3.6,0,0,1
0x657A431f45968e05B8bc59cEb319f8B1D6423460,1,186,3.6,0,0,1
0x657Aaf1aDF2543245350a8a939f9ee600836BD28,1,186,3.6,0,0,1
0x65b46a4Ee13F1CEf21882cEAfEabE60f5c6B5809,1,186,3.6,0,0,1
0x65da87623e01dA07e37bE7Be94ba9E44bD216737,1,186,3.6,0,0,1
0x65fb1367c1AE5B03403621598C6C5646e6E0050e,1,186,3.6,0,0,1
0x6637D685d83b3220d53899D98DAF3aB20f432Cfa,1,186,3.6,0,0,1
0x6665E83ebAb06D765603fEC684b168E47420fCDc,1,186,3.6,0,0,1
0x66865b7722a4203fFBc667A478Dfc9c098fD7CCe,1,186,3.6,0,0,1
0x66B059817b61fB80a5c8B66BB5f66Bc5B85c401f,1,186,3.6,0,0,1
0x66FE8C92cFECd2ce4012381025b6F3777BAe7293,1,186,3.6,0,0,1
0x66c9bbdC93D522d21c2C6eDF6E0Ca7b7db910C6F,1,186,3.6,0,0,1
0x66fd4c07Cb75058Ff81FF9148573DDC73771d579,1,186,3.6,0,0,1
0x6701eecF42D71082ba4a915b06117e42D6254dE9,1,186,3.6,0,0,1
0x672165f38049A8CE40f11A34738bd3f8B77C0D64,1,186,3.6,0,0,1
0x674eccCfB0081b1821F01673B5051972d1927D40,1,186,3.6,0,0,1
0x676C56029A92fE5629690D3F49F225847BFc6d82,1,186,3.6,0,0,1
0x676Ce1b055a10373351A7BaE9Ca17f92CC643372,1,186,3.6,0,0,1
0x676c22Da1BD3c638ef290d4C7230e752d3fC95E1,1,186,3.6,0,0,1
0x6779ABe44d0ac280326D9fBa0A3E23261f988a70,1,186,3.6,0,0,1
0x6791Eaf19C555F535336eB0B88af6fD1e1873c94,1,186,3.6,0,0,1
0x679bb42906eC8aA504817a241Fa7262B2C1e0cfC,1,186,3.6,0,0,1
0x67A5fbFE6CF506B70d763B7aA0E45251a6D7CFF1,1,186,3.6,0,0,1
0x67d0238621b959E189A1EC743adafc45B5121638,1,186,3.6,0,0,1
0x67ded660b6128e536970C2b2DAf3D31a0794973D,1,186,3.6,0,0,1
0x67e24688e7a72e620B289C0556440671C0654752,1,186,3.6,0,0,1
0x68431fdF77512a794a636bA609581d7DaeD1eef8,1,186,3.6,0,0,1
0x6846e830E942dF9bd03b360e0E19742008c28AFD,1,186,3.6,0,0,1
0x6850413f34A57Ee21bC2233F395bcAE2f58dE395,1,186,3.6,0,0,1
0x6875780453e0a89aF27d78B689315024Cf52b90a,1,186,3.6,0,0,1
0x68E234E6983fBa6637f932a1787126cB74695a17,1,186,3.6,0,0,1
0x68c747aD6fF9e15Ac43482576eEA079722416077,1,186,3.6,0,0,1
0x68cF13272Ca052D9a2D67f89Be52e69818791B79,1,186,3.6,0,0,1
0x68dF157D23aD85f63d85991d93Dc44b7473FdD36,1,186,3.6,0,0,1
0x690a36F0C6254918705d8B7Abd488C5f78a52d69,1,186,3.6,0,0,1
0x6913977dAAE4d193496aD07d65def6B13aCBFf3f,1,186,3.6,0,0,1
0x69243F806e6343251D040599B37Dd6F4aD7b6E7a,1,186,3.6,0,0,1
0x69288D4cdE34A39C311615bEc7BD9A52928E92B2,1,186,3.6,0,0,1
0x692BFAce287af0cfDcC3D5fA1E6E575cc14fDA52,1,186,3.6,0,0,1
0x693479C86B0f87bD37eC10788B840435C11358A7,1,186,3.6,0,0,1
0x6950B225C1F154f71Bd2676CF69F153a338F967B,1,186,3.6,0,0,1
0x69637686570697dE5d834EBCc951629542015d0D,1,186,3.6,0,0,1
0x6966F1eea55410c03853ed69020a738BcAFE6646,1,186,3.6,0,0,1
0x6985cbdd6a2b5ADb12FCB88E836dffba24a8ae00,1,186,3.6,0,0,1
0x6986E7F9fBD12c51ACF0fB45C5485434A3c51236,1,186,3.6,0,0,1
0x699aE5563cE736b1dA67e6fd4aC16EB297b1e264,1,186,3.6,0,0,1
0x69F08AfE4625F026ABe3e686fCBD83387c3E0a92,1,186,3.6,0,0,1
0x69F76EC472613Ca9D6602496ebD949685417ceB2,1,186,3.6,0,0,1
0x6A0695093d3E8fE0FB3f091C86eB14f338FC27DC,1,186,3.6,0,0,1
0x6A24082bF31592d9658019D425724351CB439700,1,186,3.6,0,0,1
0x6A3C1BA9fe81F8388AD62631BdAb951A32E7936a,1,186,3.6,0,0,1
0x6A5A68874c06a11Bdcc5938853d5ba017E74884a,1,186,3.6,0,0,1
0x6A64445deB5B5837C5f71797d2Bd98B02837C8E7,1,186,3.6,0,0,1
0x6A64BDb497ADEdB01cFe1713D9930CA950Dd8B6F,1,186,3.6,0,0,1
0x6A6aFE933fd76A6Ecc6d3763a235B95d2466Cea9,1,186,3.6,0,0,1
0x6A847fCD79B1662Eb7C3B4fEcBBb22b53d50bf86,1,186,3.6,0,0,1
0x6A852832470F0d8f167b9fcE461b20616D81eeE0,1,186,3.6,0,0,1
0x6AeDa31B07C68905a041cA048bD62dc7785FD9Cd,1,186,3.6,0,0,1
0x6Af7D7d7de05e1eabCE19C44c4c3ACfAfC3579c4,1,186,3.6,0,0,1
0x6B52434d3d743b611b156754D262564fbADCECa4,1,186,3.6,0,0,1
0x6BC0E391714C003C10f2953d92A081d0d57d600A,1,186,3.6,0,0,1
0x6C05233cDd132aB4101D53223Da1d26b7299Cad2,1,186,3.6,0,0,1
0x6C56f80C2c3BdC1eD8e0cd9ce662a149Dd438D63,1,186,3.6,0,0,1
0x6C5f8F3E0bbe76Af056E9d1A7E4Ca2089A744b83,1,186,3.6,0,0,1
0x6C6Cff724F8818a1Cd8fE4983A5fcB20d226d929,1,186,3.6,0,0,1
0x6C716E371cd6C7307Be1479D9376Afe1012CaBC1,1,186,3.6,0,0,1
0x6C8785A38FA74d9f3537DB2Fac4E01385bb5d3bb,1,186,3.6,0,0,1
0x6C93Ee1F7fFeA4e292E98943de31F22D19119F36,1,186,3.6,0,0,1
0x6CD21eCd25BC1D331B22b4f23B3cc0c8cF4aaeAd,1,186,3.6,0,0,1
0x6CF5292e385dD75a681912237952D2c8Ee20Ecef,1,186,3.6,0,0,1
0x6D172d5f2479802b3eBE8F7b35D5B0521bc742fF,1,186,3.6,0,0,1
0x6D219B665f62737cF6fbf2535D853d545A67C1d1,1,186,3.6,0,0,1
0x6D25D7e0eFe6aAA58Bb50d9Dbdd1C9af4987f1DD,1,186,3.6,0,0,1
0x6D47aB4D03D354c36180527326ae85d129CEc792,1,186,3.6,0,0,1
0x6DB5f3B7E088FCf244b5D6E2608ce24f260b33e9,1,186,3.6,0,0,1
0x6DFc5058fDce825eE6515176024f3733dAb4D638,1,186,3.6,0,0,1
0x6Db556E430d48b01408Ce4CCe13249Ed504988Ad,1,186,3.6,0,0,1
0x6Dbdc36C2D979A3a1ba5428cfC4021e58F46ba83,1,186,3.6,0,0,1
0x6E01c089FF8f0181842Ae2Cd0b88297c99a920b9,1,186,3.6,0,0,1
0x6E14CBd14da5DeE3747cC39263aCa58CA4211d56,1,186,3.6,0,0,1
0x6E42a3BF0249EF252E83B572dd3B84e888bab19E,1,186,3.6,0,0,1
0x6E50dFce47BEb5b2755769453603066498bf334f,1,186,3.6,0,0,1
0x6E79933b4E36E18c835cB392bd4d97F10c22579c,1,186,3.6,0,0,1
0x6E7F399e0e55e55155C3Dac1Ad0fF350631CaC2f,1,186,3.6,0,0,1
0x6E94167C786E729ee7b6daC3d5aD3b8755D53a49,1,186,3.6,0,0,1
0x6E9D3DA831BCC8E364F6885D46ef79562AC053B8,1,186,3.6,0,0,1
0x6ECAdF9539d560d01f216222d1F60a15B505cB7B,1,186,3.6,0,0,1
0x6F02Ab9AAE4b04F86bEe5018b14297A1EDC95567,1,186,3.6,0,0,1
0x6F5684A8571C47ED4A8c77E142Fc3a9c6be1223b,1,186,3.6,0,0,1
0x6F5F60d6f37409F8D78a584e060f11d5fa95dfBC,1,186,3.6,0,0,1
0x6F998Ab656Caf917C3A6B9F8Ca3bde0352A80668,1,186,3.6,0,0,1
0x6FAEBacf431be9a2116b78c9b21015aE304e5ab6,1,186,3.6,0,0,1
0x6Fc6B2CA470661C4780BA7d904fdC12F9BFa1852,1,186,3.6,0,0,1
0x6a1E0E71a2197e961C6faF7c88d1baf12cc29638,1,186,3.6,0,0,1
0x6a2456f5c6c7914E481B44179FC7315A13355D9D,1,186,3.6,0,0,1
0x6a2dbe31b91Cf27B11326815980f05e0D3AF0F87,1,186,3.6,0,0,1
0x6a8c74411cB00E917815f1aEc38CB5202650b70e,1,186,3.6,0,0,1
0x6a9acD539383fF2837114Bcf2135b0C2962799a1,1,186,3.6,0,0,1
0x6aCF6E3bd222cC2b612BF3D16330b998517FA4d5,1,186,3.6,0,0,1
0x6ae09fA8Dfb5F03aF9Bc18FD3D1f691A53cC67e0,1,186,3.6,0,0,1
0x6b0F2212c1890cbBCf7f68Cd4E84eAd6B7105bD5,1,186,3.6,0,0,1
0x6b16E58ebb9052636a57FB8B0919269b2EDC3E4B,1,186,3.6,0,0,1
0x6b34BDe1aFb7eCA3aD1F0F61677F9f4E153c1802,1,186,3.6,0,0,1
0x6b7d43f92AbC3243F1a3230f740549982F26EEeA,1,186,3.6,0,0,1
0x6b8cBE2521a68008ed5CF44f4978340750cffD3F,1,186,3.6,0,0,1
0x6bE072E79A429893411A460d55A6B409389d4c5F,1,186,3.6,0,0,1
0x6bbeF4B68E124eab007fC90f1FFDc990930524A6,1,186,3.6,0,0,1
0x6c122540993716F425a7A2EA10baF4Bc79A0D57c,1,186,3.6,0,0,1
0x6c169D35b5660d04F0bfCfAf654D8bb68C8851E1,1,186,3.6,0,0,1
0x6c38cFB528A8fcAF1be1541F82E56EE341d1aC99,1,186,3.6,0,0,1
0x6c54a788c229CBde0733644c2dB331bA8B01bf39,1,186,3.6,0,0,1
0x6c5AB715CBdD96276a0Ee3Cb6511006c9af7E285,1,186,3.6,0,0,1
0x6c809aeB9d4519050fCe8589B882E5E04189c1B7,1,186,3.6,0,0,1
0x6cD8F1DE0861505E00B393c760652f4579c82Cd2,1,186,3.6,0,0,1
0x6cF663C6796FceCdff34029DE89c628E0e9D6EDE,1,186,3.6,0,0,1
0x6cFb0B982728CAE229e55D725C95170Bf8957d31,1,186,3.6,0,0,1
0x6ce808882D9F7AB65742e187c578184D9F461dec,1,186,3.6,0,0,1
0x6d321E57C31Ca78B31A2BC170B3A0Df16CA94892,1,186,3.6,0,0,1
0x6d3f926445B80FD2C02Ec19dB04E0f4A3E7830a5,1,186,3.6,0,0,1
0x6d669bcf6E2bd146f78068Dd2853019Ff1e1452D,1,186,3.6,0,0,1
0x6d80fE335963301D83AdEd34c8aC8C71d7A9ea29,1,186,3.6,0,0,1
0x6d9b23549B060d9F63CA17056971f9DAC9f16bf5,1,186,3.6,0,0,1
0x6dBb3EEC1e7Da04B334a93FB8A0DF534C66FbE7F,1,186,3.6,0,0,1
0x6dFE522271489751fB4EeF609e48a5a5d38d70B3,1,186,3.6,0,0,1
0x6dec3Ed278cd0831626D03a8eEb03F8326cFFD41,1,186,3.6,0,0,1
0x6e3f6cA5512F154b438cD59C6Cc2E6Bbe0A79325,1,186,3.6,0,0,1
0x6e5aC451283dF0d5E32D606015C88F6AA81896c8,1,186,3.6,0,0,1
0x6e6a78288898aa797529076E1F34b1eB792d8de0,1,186,3.6,0,0,1
0x6eD28190beA7Ac6D34525ee62Eb6323027415c75,1,186,3.6,0,0,1
0x6eb591CE2dF2DC0b8862e3e70Cc33E0E36A04531,1,186,3.6,0,0,1
0x6f2b0a5159AFa7DC81577206eF16ae09731178dD,1,186,3.6,0,0,1
0x6f5aC4B85f758Ba9ac0e0053e4D565fA032C7CCA,1,186,3.6,0,0,1
0x6f8a1fB75AC480688ce88B613728C3c18c98a33b,1,186,3.6,0,0,1
0x6f90A3A2cCEe9Df5Bc35bc51F7Cf15f29B739f67,1,186,3.6,0,0,1
0x6fE50e5480B52F46a658dE123860f6a7582D747d,1,186,3.6,0,0,1
0x6fe7829866AF655AF4024da02d3531D14D39648B,1,186,3.6,0,0,1
0x701727c34740aAf3135a8d341a6d1060932C80F7,1,186,3.6,0,0,1
0x7018610b3121c59C8C366D8c4590eF4f6bE77da8,1,186,3.6,0,0,1
0x705588edD023842A2E412f0676b45e124B2ac07b,1,186,3.6,0,0,1
0x705B620d9839fbd6cC3a88271501dfC2ac99681D,1,186,3.6,0,0,1
0x706BA0B8712045af6BCbD4203A96d0F52EAD57ea,1,186,3.6,0,0,1
0x708C8a5E5FeFFceb92fDd4556eCE3d39014Ea919,1,186,3.6,0,0,1
0x70Dc28F8ee59ee0240011e806D8e0E5623d6B941,1,186,3.6,0,0,1
0x70EFf93Af98A48c9Ce5d5783dc35145144d69B12,1,186,3.6,0,0,1
0x70F017c51Feec71723252Ba09328823e4244213c,1,186,3.6,0,0,1
0x70a354085aCE1C1a29199026442700DAC4C03Bf9,1,186,3.6,0,0,1
0x70cC715F036873784DBd8B4ec50BE5d55B7ea8fC,1,186,3.6,0,0,1
0x70f0D69af1A98516dd6A2E709660dcb3Abf54c22,1,186,3.6,0,0,1
0x7109227495C3f5356D6013b84Fe94b418C8F2116,1,186,3.6,0,0,1
0x7131CE6559276C0c10C4352106Bf4614B5eAE497,1,186,3.6,0,0,1
0x7141eE65fC2dd190E84E87fD43a1277EED7f2E52,1,186,3.6,0,0,1
0x71588199778c2C6d603C1032F5DB710295454266,1,186,3.6,0,0,1
0x7161Bab726351c324F8648d2D015e3D0cd11dd74,1,186,3.6,0,0,1
0x718C89db7B2D89b4D7937F1a532bD23242E39666,1,186,3.6,0,0,1
0x718Dd563Df33967790CA36B18Db8a0fd93d7095A,1,186,3.6,0,0,1
0x71CF863D91487eD64aB4e47F6105bD77905e2eFb,1,186,3.6,0,0,1
0x71DC456013011dc9620936D5C09A823E89128B8b,1,186,3.6,0,0,1
0x71F3cda4292e065cB20eD10a92F88aCC821c973b,1,186,3.6,0,0,1
0x71f2ca34bB0F3eA45484B33e574de12D98b0772a,1,186,3.6,0,0,1
0x721b335fe2EdfBCfEa3d11A330ab9Aff136F314c,1,186,3.6,0,0,1
0x7254f47CB8d1192B3a4c45CdAd89E81327996570,1,186,3.6,0,0,1
0x7266835e5D1591843582A68e46194dBFdf076FD8,1,186,3.6,0,0,1
0x7277327803Ae887B54ad341752d9EE376262E250,1,186,3.6,0,0,1
0x728CdB96FFCE2ee0eE959A1Aa6D82798d14d62a7,1,186,3.6,0,0,1
0x7292DF9f59C56a824bB2F182563fF1b27AC36333,1,186,3.6,0,0,1
0x729A0b1FCDd2D8d792c7e9ee11bd321E591C1146,1,186,3.6,0,0,1
0x72A03555bad92395adbcd53765527c67Ef516963,1,186,3.6,0,0,1
0x72F77ad625387E651302D9D0e8e597d1d7907e7b,1,186,3.6,0,0,1
0x72fc8f846e6A72Ca0531D84e20D1C114dc490c49,1,186,3.6,0,0,1
0x73347a5fF5901E1d430C5090fE7aA023f070e823,1,186,3.6,0,0,1
0x73939f6Da715B13FfaFb20e7f3B75Ce7540de1aD,1,186,3.6,0,0,1
0x73962Ca86aCC306136b0116d94bf472531E37314,1,186,3.6,0,0,1
0x739c1c270982F2C8414e94386532B8Ce8Aa8d22F,1,186,3.6,0,0,1
0x73A7c7d2666171066F7F3784c448BfAee43568c7,1,186,3.6,0,0,1
0x73E5716EA47E674bCfe2cE9Ba1Af8FeEBc42bDcD,1,186,3.6,0,0,1
0x73bfD876e268EE07265F58d9c75163bf4E4f8dB8,1,186,3.6,0,0,1
0x73c7Bd248C0672A111b6A845a1c332Ef951B5FA2,1,186,3.6,0,0,1
0x73f2fFc02c34e74A286CB1dF4bDd0C2F2d1C396C,1,186,3.6,0,0,1
0x73f4357EB219B9C5633eEbCCF73661324f3443C1,1,186,3.6,0,0,1
0x73fa15853D766e051bEe8EC63dF71d9FA7aE6BE0,1,186,3.6,0,0,1
0x741d1d191Ff0abaB2f84dD29dE174599AdB9Afd1,1,186,3.6,0,0,1
0x7447D3844eC59060b4864517625E54D56F7DBEbD,1,186,3.6,0,0,1
0x747b1A1891c8Ee32b025718F817644b6979108e2,1,186,3.6,0,0,1
0x7480285143Cab16627DfAA5ac96bde95bAE62a8B,1,186,3.6,0,0,1
0x74865bC25F4ECE61b673E9420FD5F125a8A6eFEa,1,186,3.6,0,0,1
0x7486c4d17CE97E84b85D70c2E2495CD41bCEc2B5,1,186,3.6,0,0,1
0x74967b2C926378cEbbA2d127eEc98ab1F36A4150,1,186,3.6,0,0,1
0x74B03D45EaE105A360Fe0DF9f7D015cF22EE3850,1,186,3.6,0,0,1
0x74Ee2dfb112Dbc636c624B89d9728a298db4E1dc,1,186,3.6,0,0,1
0x74F66166eE4921C18F843Bda443364447AfA22D8,1,186,3.6,0,0,1
0x74e935B2595bd1D9bDCDBEE6359517247c7cC8C6,1,186,3.6,0,0,1
0x75005ff6c6e54b7112cAe07A130b92bEF9CF0a95,1,186,3.6,0,0,1
0x750f97839D6188EE6Ea9BF63f0457e61a817Ad71,1,186,3.6,0,0,1
0x7527fF09CAd71cFfF1B158a87bE3e626153b33B6,1,186,3.6,0,0,1
0x75280A3d07c57610BE84d4B35D7df1Df080B6E75,1,186,3.6,0,0,1
0x75489d142a46f418ffE14Ce281A8c29cfbac976d,1,186,3.6,0,0,1
0x754cf784d2d1b6e07790B32743C86965A130780a,1,186,3.6,0,0,1
0x754efB0332a7e731894B291e9244C80945F33deC,1,186,3.6,0,0,1
0x75662460BFdCD7211DC76C313dc832DDBeE88F14,1,186,3.6,0,0,1
0x7576445B13F2Cf4Db9b7cc2E741f499dea5F3ACd,1,186,3.6,0,0,1
0x758FB8835B6152f1bd36B5CCc07B35C3aAe4C9B9,1,186,3.6,0,0,1
0x7594aD23A691b0ad976B77d0Afd514FEA597BD6B,1,186,3.6,0,0,1
0x759510630eaaD432006140216F5223EE84421d96,1,186,3.6,0,0,1
0x75F205C5CEF4639bB77C847F59C133C22348cAD5,1,186,3.6,0,0,1
0x75a5EF514840D72C0786f6A04366E952F799f5cE,1,186,3.6,0,0,1
0x75ab5775D065e951345F4b18e0613f1Ac7fCc7D6,1,186,3.6,0,0,1
0x75bC832652DdEb00937aABDCd36de7f2C9a7DD93,1,186,3.6,0,0,1
0x75f5453d10f6e2d41236F2dC61843ABF22ff29Bc,1,186,3.6,0,0,1
0x75fa92494C6313FB8Fb7eeDB756b40e03CdBb90b,1,186,3.6,0,0,1
0x760982145F96670FeC383c49f046360587e35ce2,1,186,3.6,0,0,1
0x764eAD3EB6532564B38FAFbfDdF7a9C8931885d3,1,186,3.6,0,0,1
0x765D4bbEB9123EED8FbC9859C64eC59E9B2dD1C0,1,186,3.6,0,0,1
0x76933c762Fbe37B5448bEB3716706fBAb6ea4E36,1,186,3.6,0,0,1
0x76A029b8CCaE2e136E17967692d32d7f19470415,1,186,3.6,0,0,1
0x76C5eDcE7c97534a4bc33CC4777AFDb5b839547E,1,186,3.6,0,0,1
0x76E87A22BD158C91f07B61599Eb65278f65f88c0,1,186,3.6,0,0,1
0x7702675dc5455a0AA87DEB6C717ecD122D9d437b,1,186,3.6,0,0,1
0x7719EB13eF6c38FdE632916F3B4D590F9d6A0C82,1,186,3.6,0,0,1
0x771dA7cF25C273101bA532B43e3D0c0728dd4Af6,1,186,3.6,0,0,1
0x7766e0B5A6152515D09460aE6A877B21EE69601d,1,186,3.6,0,0,1
0x7784ff4a71AA45a3d81D62fd0bCB2459d76732eD,1,186,3.6,0,0,1
0x77920677A9D6379E4216430f6B5284A0f2Ed898A,1,186,3.6,0,0,1
0x779936B386E473F64aB3d9D115C2AE13E195fEF2,1,186,3.6,0,0,1
0x779F3E5EC240aAE4cFC012C89118C37d0BdeDa01,1,186,3.6,0,0,1
0x77Bb189Ac7207FB33ef9d0ca782436b73b21958c,1,186,3.6,0,0,1
0x77E1048640831913801e8C82d839a15Ec7D501a0,1,186,3.6,0,0,1
0x77a57ff7a06e18D4EAF001b5B9ca29aA85B50830,1,186,3.6,0,0,1
0x77c188F83812265F63d4aA0464a1c7C9BD805c16,1,186,3.6,0,0,1
0x77cF8000A87E81A76f248AE3a1a13a10c3c321d4,1,186,3.6,0,0,1
0x77d8B1671F0E6b4197556d6aD4df1F17F18d1eEd,1,186,3.6,0,0,1
0x77ed3a93541E441C0dDE51035949853E95f0FFf7,1,186,3.6,0,0,1
0x77f1Fc5b800bc540faDa42e14278350b77134090,1,186,3.6,0,0,1
0x7803d8C5a36D7846D202D9612514526Bb40c7c64,1,186,3.6,0,0,1
0x7840dbe93Dad227dd5cA1F53a59e002C754d22B1,1,186,3.6,0,0,1
0x78425E7195a0a6A0AA243e1110db7C0DE6073FD5,1,186,3.6,0,0,1
0x784758DDd51dFF81C14801AB9752Ad04CcC7B74C,1,186,3.6,0,0,1
0x785Fd48d67390C22C0c2C3AB9f477aEB093b1654,1,186,3.6,0,0,1
0x785b65900B44d08Bff5c4e989c0373F8bDaea6E4,1,186,3.6,0,0,1
0x78676182a94F5Fe4f55b3E264D30ccC93259d1D4,1,186,3.6,0,0,1
0x78A0fe8aCCb5231e976C1cd46846B06d77FDEae1,1,186,3.6,0,0,1
0x78BA4B726009E6cCa741fb5a74F096fE29dDCF10,1,186,3.6,0,0,1
0x78C5f008a651A3e402E7b7a8BF74749d8206d463,1,186,3.6,0,0,1
0x78D9484254C4707c58787Ea3c3D555032670F5b0,1,186,3.6,0,0,1
0x78Fb92Cb90F5BA5447F5B727755baaD05E55d8A3,1,186,3.6,0,0,1
0x78b6d31aDf78f7AA4395BBF9595B78eca623Fea3,1,186,3.6,0,0,1
0x7905C2DCAa403fFE8E6C571CF3f1e245704037ce,1,186,3.6,0,0,1
0x792Db179458C9754FB9e16F8a9389Ec6ca3884f2,1,186,3.6,0,0,1
0x79341A818B2c1E842D0f9E236d7F5a2292Cb646a,1,186,3.6,0,0,1
0x79346e14B24dA9fB41772Da416BE1b4969d31Ac4,1,186,3.6,0,0,1
0x7946f451cE82e034F1C6e2e819A8B70e6658cdf8,1,186,3.6,0,0,1
0x794D8543920eC6d81ea6d26823bDcC86980c11E2,1,186,3.6,0,0,1
0x794db08683bD76d355C7868463c073C4bF162AC5,1,186,3.6,0,0,1
0x797517a50Ec340F6e3AC2DA2FB5a3c8AB0b0dAF1,1,186,3.6,0,0,1
0x79D57b7be8ab184A964df4F1F0F29353a8d0aF31,1,186,3.6,0,0,1
0x79aF8c41c340C378260215631eEdd5A7f89dD40B,1,186,3.6,0,0,1
0x79c0108490EFd42E2505D38FC3677d3F3A5D0171,1,186,3.6,0,0,1
0x79cfa58e65FC4B53A56Faa26169341e8bc34AC9b,1,186,3.6,0,0,1
0x79ea6D11eC11Dc77323302aEd025F5826D1f0c32,1,186,3.6,0,0,1
0x7A0A93b292B620222a6f0e6e0C1d3a96b29A38E1,1,186,3.6,0,0,1
0x7Ad1d243f8BB14eB90251e9EdbA1C39Df8E7ffCd,1,186,3.6,0,0,1
0x7Ad985e36e2C5c90Fc48b06378f79A607032c139,1,186,3.6,0,0,1
0x7B2ACe62eF5117C6AA5aC797A823eC4F197d7DF0,1,186,3.6,0,0,1
0x7B37d3002053C7Bd95Eb92cA2bf8df1E390c00C7,1,186,3.6,0,0,1
0x7B5850284ADA31Fd225cd2D72FA0b1451dA1F03A,1,186,3.6,0,0,1
0x7B593cD9aC0706E85245896bB8E5A424faD3B636,1,186,3.6,0,0,1
0x7B757f6128f73502fdcA980fcd834c74da7bAb57,1,186,3.6,0,0,1
0x7B7D42A52E88C455e1fd689c14857f4f20Ea854A,1,186,3.6,0,0,1
0x7B9F72EdC2e02Bb8323fDEEEfFff66E735fbEe81,1,186,3.6,0,0,1
0x7BcDaB28f2900aCa77E6BF7349d11899aEd22A61,1,186,3.6,0,0,1
0x7Bf7A7c2F2A2F5e10f5B29f52aD4c2cf2644A86A,1,186,3.6,0,0,1
0x7C104218b0Be39Ed0a8C9a7e8e3232D897879aEe,1,186,3.6,0,0,1
0x7C139Ac2Ba862a55E158b0bBB9B61DEE60C29b4d,1,186,3.6,0,0,1
0x7C3976a0B2e718C06A082Abf0F0CBc5aa83e824d,1,186,3.6,0,0,1
0x7C71Ff16EDCC828657f8fB5F9C5F8273FA68E737,1,186,3.6,0,0,1
